iter	Logloss
184	0.00507514649
185	0.005041554853
186	0.005014194735
187	0.004965943529
188	0.004924074023
189	0.0049030116
190	0.004879135294
191	0.004843934861
192	0.004814304478
193	0.004793449651
194	0.0047566652
195	0.004730213127
196	0.004698460848
197	0.004665104004
198	0.004645616836
199	0.00461367902
200	0.004572678579
201	0.004550850135
202	0.004515536687
203	0.004479959437
204	0.004447559591
205	0.004410402252
206	0.004368227244
207	0.004332230572
208	0.004300116586
209	0.004267033213
210	0.004244993244
211	0.004215650534
212	0.00418627247
213	0.00416209731
214	0.004129935882
215	0.004107425119
216	0.004086742534
217	0.004063224309
218	0.004039996477
219	0.004011768805
220	0.003988696293
221	0.003966814363
222	0.003943388302
223	0.003906373289
224	0.003881836421
225	0.003855511565
226	0.003825270178
227	0.003803807369
228	0.003780142889
229	0.003753563599
230	0.003732628695
231	0.003709331967
232	0.003691303413
233	0.003669890463
234	0.003649416683
235	0.003627684633
236	0.003608487254
237	0.003608461871
238	0.003590511883
239	0.003571248024
240	0.003549267886
241	0.003532685859
242	0.003513867411
243	0.003491964328
244	0.00347322082
245	0.003449318829
246	0.003433839752
247	0.003417126882
248	0.003400021784
249	0.003380713807
250	0.003367104911
251	0.003353183563
252	0.003339124723
253	0.00331895705
254	0.003300861412
255	0.003270210271
256	0.003251936952
257	0.003238362505
258	0.003223648241
259	0.00320698251
260	0.003191182218
261	0.003175932192
262	0.003159079715
263	0.003144671557
264	0.003131625921
265	0.003113251977
266	0.003099863067
267	0.003086859434
268	0.003069719888
269	0.003051815529
270	0.003036870098
271	0.003019419913
272	0.003005352613
273	0.002981411338
274	0.002964326486
275	0.002948813868
276	0.002937869881
277	0.002927348339
278	0.002914461346
279	0.002900588951
280	0.002886895444
281	0.002873919309
282	0.002862996173
283	0.002850813557
284	0.002839238018
285	0.002825966957
286	0.002811835897
287	0.002798936515
288	0.002786576521
289	0.0027727561
290	0.002762024545
291	0.002748615993
292	0.002748568853
293	0.00273868672
294	0.002729052071
295	0.002719607492
296	0.002703261768
297	0.002690052956
298	0.002676377883
299	0.002666196291
300	0.002653176945
301	0.002643559822
302	0.002631626202
303	0.002623418438
304	0.002611796666
305	0.002600557451
306	0.002600550198
307	0.002587418744
308	0.002576762732
309	0.002562695734
310	0.002551181537
311	0.002543148432
312	0.00253147121
313	0.00253147121
314	0.002520528281
315	0.002509770285
316	0.002498776287
317	0.002497284434
318	0.002481234995
319	0.002472757689
320	0.002457381806
321	0.002445391074
322	0.002436876448
323	0.002424685523
324	0.002416921659
325	0.002407624997
326	0.002407624997
327	0.002397401251
328	0.002388361893
329	0.002376429179
330	0.00236693323
331	0.002355313875
332	0.002355282902
333	0.002353808726
334	0.002346491481
335	0.002338521532
336	0.002325378443
337	0.002315101213
338	0.002305567491
339	0.002296374929
340	0.002285055335
341	0.002285013483
342	0.002278328697
343	0.002267063948
344	0.002263645104
345	0.002256496324
346	0.002249850369
347	0.002249834051
348	0.002249823626
349	0.002240539504
350	0.002232338539
351	0.002232312552
352	0.002232302882
353	0.002232290795
354	0.002232275082
355	0.002232265412
356	0.002232257102
357	0.0022252579
358	0.002214039535
359	0.002214039989
360	0.00221402352
361	0.002214029261
362	0.002205296765
363	0.002196910868
364	0.002187350857
365	0.002187350101
366	0.002187345418
367	0.002180908116
368	0.002180796612
369	0.002178003882
370	0.002172537479
371	0.002159424306
372	0.002159396203
373	0.002159410556
374	0.002149395767
375	0.002141736306
376	0.002141732378
377	0.002141731169
378	0.002137297309
379	0.002132130817
380	0.002132098333
381	0.002132072497
382	0.002131926847
383	0.002131926847
384	0.00212486313
385	0.002115343309
386	0.002115353432
387	0.002115336661
388	0.002115336661
389	0.002115335452
390	0.002115327747
391	0.002115321552
392	0.002115310976
393	0.002107433795
394	0.002107425334
395	0.002107419442
396	0.002107431076
397	0.002107416571
398	0.002095020618
399	0.002095012459
400	0.002085916292
401	0.00208589937
402	0.002085902392
403	0.002085887585
404	0.002085761275
405	0.002085753418
406	0.002085763541
407	0.002085763541
408	0.002082521018
409	0.00208252132
410	0.002082498355
411	0.002079412813
412	0.002079412813
413	0.002079400424
414	0.002079390301
415	0.002079373228
416	0.002079373228
417	0.002079367487
418	0.002071805629
419	0.002071762115
420	0.002062676524
421	0.00206267456
422	0.002061521146
423	0.00205329918
424	0.002045922557
425	0.002037197465
426	0.002032259118
427	0.002032251564
428	0.002026723214
429	0.002017975458
430	0.002010763674
431	0.002010761861
432	0.002010750076
433	0.002010745392
434	0.002010744636
435	0.002010733154
436	0.002010711699
437	0.002010711699
438	0.002010711246
439	0.002010704447
440	0.002010704447
441	0.002010704447
442	0.002010704447
443	0.002010711397
444	0.002010698403
445	0.002010698403
446	0.002010683899
447	0.002010672567
448	0.002010672567
449	0.002010672567
450	0.002010589468
451	0.002002800977
452	0.002002800977
453	0.002002800523
454	0.001999271838
455	0.001999278486
456	0.001992615306
457	0.001992605485
458	0.001992598686
459	0.001992602765
460	0.001992599744
461	0.001992604578
462	0.001983788077
463	0.001983775234
464	0.001983742599
465	0.001982977937
466	0.00198297552
467	0.001977135171
468	0.001977125199
469	0.001970455976
470	0.001970427873
471	0.001967199553
472	0.001967196833
473	0.00195910843
474	0.001959100876
475	0.001952299298
476	0.00194485952
477	0.001944846527
478	0.001944697855
479	0.001944707827
480	0.001944686977
481	0.001942747144
482	0.001936567902
483	0.001936550376
484	0.001936537534
485	0.00192995292
486	0.001921953206
487	0.001921958645
488	0.001915333691
489	0.001915313143
490	0.001915303624
491	0.001915293955
492	0.001915291839
493	0.00191529743
494	0.00191528504
495	0.00191528504
496	0.001909385767
497	0.001909370809
498	0.001909367787
499	0.001909367787
500	0.001909362801
501	0.001909345728
502	0.001909330317
503	0.001909308712
504	0.001909308712
505	0.001909312187
506	0.001909301308
507	0.001909309165
508	0.00190929043
509	0.00190929043
510	0.001909115166
511	0.001909105497
512	0.001909105497
513	0.001909106101
514	0.001909085704
515	0.001909086308
516	0.001909076034
517	0.001909076034
518	0.001901416422
519	0.001901411134
520	0.001901406299
521	0.001901406299
522	0.001901406299
523	0.001901392701
524	0.001898835367
525	0.001890595422
526	0.001890580464
527	0.001890575025
528	0.001890575025
529	0.001890570492
530	0.001890559613
531	0.001890557498
532	0.001890564146
533	0.001890539519
534	0.001890398553
535	0.00189038707
536	0.001890378911
537	0.001890348089
538	0.00189033434
539	0.001890329052
540	0.001890315454
541	0.001890295208
542	0.001883148694
543	0.001875955191
544	0.001873633103
545	0.001873617692
546	0.001873605001
547	0.001873600468
548	0.001873600468
549	0.001873579013
550	0.001873562091
551	0.001873556954
552	0.001873551817
553	0.00187354668
554	0.001873531269
555	0.001873414779
556	0.00187340375
557	0.001873386224
558	0.001873375194
559	0.001873371719
560	0.001873369453
561	0.001873360538
562	0.00187335797
563	0.00187335797
564	0.00187333999
565	0.001873341501
566	0.001873343616
567	0.001873315816
568	0.001866033926
569	0.001866019573
570	0.001865990262
571	0.001865991773
572	0.001865981196
573	0.001862225726
574	0.001862224064
575	0.001862222855
576	0.001855740529
577	0.001855716053
578	0.001855709707
579	0.001844693499
580	0.001844633668
581	0.00184462143
582	0.001844611005
583	0.001837334252
584	0.001837327906
585	0.001837322014
586	0.001837301919
587	0.001837285148
588	0.001837280011
589	0.00183727986
590	0.001837261427
591	0.001837253571
592	0.001837172285
593	0.001837169867
594	0.001837158687
595	0.001827113226
596	0.001827115493
597	0.001827115493
598	0.00182708875
599	0.001820065978
600	0.001820058424
601	0.001820048754
602	0.001820045732
603	0.00182005646
604	0.001820044826
605	0.001820029566
606	0.001820032739
607	0.001813853799
608	0.001813833856
609	0.00181380122
610	0.001813778708
611	0.001813786414
612	0.001813775535
613	0.001813770549
614	0.001807710668
615	0.001807694351
616	0.001807691631
617	0.001807691631
618	0.00180768045
619	0.00180768317
620	0.001807680752
621	0.001807681508
622	0.0018076735
623	0.001807659147
624	0.001803960184
625	0.001803952629
626	0.001800382394
627	0.001800382545
628	0.001800379977
629	0.00180038043
630	0.001800376351
631	0.001800371969
632	0.001792700421
633	0.001792690449
634	0.001792695586
635	0.001792692262
636	0.001792693924
637	0.001792688636
638	0.001792680779
639	0.001792673678
640	0.001792673225
641	0.001792673225
642	0.001792662044
643	0.001792662799
644	0.001792594054
645	0.001792594054
646	0.001792582571
647	0.001792580154
648	0.001792576225
649	0.001792562778
650	0.001792562778
651	0.001792562778
652	0.001792561116
653	0.001792560059
654	0.001792560059
655	0.001792560059
656	0.001792552051
657	0.001792552051
658	0.001787037148
659	0.001787028687
660	0.001787015543
661	0.001785169234
662	0.001785159866
663	0.001785156089
664	0.00177837929
665	0.00177837929
666	0.001778367808
667	0.001778356325
668	0.001778244519
669	0.001778218532
670	0.00177822382
671	0.001778216719
672	0.001778191789
673	0.001778201912
674	0.001778201912
675	0.001778188012
676	0.001769892314
677	0.00176988612
678	0.00176988612
679	0.001769882342
680	0.001769872975
681	0.001769867233
682	0.001769864514
683	0.001769863607
684	0.001769857262
685	0.001769785948
686	0.001769770234
687	0.001769765097
688	0.001769753917
689	0.001769753917
690	0.00176975573
691	0.00176975573
692	0.00176975573
693	0.00176975573
694	0.001769759507
695	0.001769758449
696	0.001769751801
697	0.001769744247
698	0.001769744096
699	0.001769739865
700	0.001769733671
701	0.001769733671
702	0.001769720677
703	0.001769717806
704	0.001769717806
705	0.001764130532
706	0.001764105904
707	0.001764093666
708	0.00176409276
709	0.00176409276
710	0.00176409276
711	0.001764098954
712	0.001764089738
713	0.001764076895
714	0.001764082334
715	0.001764074478
716	0.001764074478
717	0.001764079917
718	0.001764073571
719	0.00176407206
720	0.001764066017
721	0.001764059369
722	0.001764037914
723	0.00175794978
724	0.001757944491
725	0.001757950082
726	0.001757950082
727	0.001757946607
728	0.001757948118
729	0.001757946002
730	0.001754806069
731	0.001754806069
732	0.001754805465
733	0.001746840199
734	0.001746828414
735	0.001746833098
736	0.001746806506
737	0.001746797743
738	0.001741801831
739	0.001741787478
740	0.001741785362
741	0.001741785362
742	0.001741780981
743	0.001734979857
744	0.001734967165
745	0.001734971396
746	0.001734953869
747	0.001734943898
748	0.001734957496
749	0.001734957496
750	0.001734947977
751	0.001734933926
752	0.001734925767
753	0.001734918817
754	0.001734913982
755	0.001734913378
756	0.001734901744
757	0.001734912773
758	0.001734056098
759	0.001734053378
760	0.001734050055
761	0.001734031017
762	0.001734039025
763	0.001734027693
764	0.001727974913
765	0.001727974913
766	0.001727982619
767	0.001727960862
768	0.00172795784
769	0.001727946962
770	0.001727953912
771	0.001727923543
772	0.001723315024
773	0.001723291605
774	0.00172329236
775	0.001723283144
776	0.00172327559
777	0.001723273172
778	0.001723177382
779	0.001722091655
780	0.001722086216
781	0.001722084101
782	0.001714686477
783	0.001714683455
784	0.001714683455
785	0.001714678318
786	0.001714678318
787	0.001714677865
788	0.001714670915
789	0.001714674692
790	0.001714671519
791	0.001714671519
792	0.001714671519
793	0.001714671519
794	0.001714671519
795	0.001714662907
796	0.001714662907
797	0.001714662907
798	0.001714638884
799	0.001714635409
800	0.001714613048
801	0.001714617581
802	0.001714617581
803	0.001714617581
804	0.001714617581
805	0.001714615163
806	0.001714615163
807	0.001714604738
808	0.001714610026
809	0.001714581923
810	0.001711584618
811	0.001711585223
812	0.0017115751
813	0.001710157431
814	0.001710157431
815	0.001710157431
816	0.001710157431
817	0.001710154409
818	0.001710154409
819	0.001710154409
820	0.001710154409
821	0.001710140207
822	0.001710126608
823	0.001710117845
824	0.001710111197
825	0.001710087628
826	0.001710101981
827	0.001710084908
828	0.001710085512
829	0.00171007826
830	0.001710077958
831	0.001710069497
832	0.001710063907
833	0.001710053179
834	0.001710053481
835	0.001710053481
836	0.001710042905
837	0.001710041696
838	0.001709953611
839	0.001709954971
840	0.0017099382
841	0.001709935934
842	0.001709930193
843	0.001709939409
844	0.001709939409
845	0.001709942129
846	0.001709926113
847	0.001709920674
848	0.001709918257
849	0.001709907378
850	0.001709808717
851	0.001709792097
852	0.001709791191
853	0.001709787565
854	0.00170978968
855	0.001709773815
856	0.001709750548
857	0.001709750548
858	0.001709748886
859	0.001709743447
860	0.001706667726
861	0.001706654883
862	0.001706645214
863	0.001706632673
864	0.00170662527
865	0.001706628141
866	0.001706612276
867	0.001706616507
868	0.001706585534
869	0.0017065878
870	0.001706587498
871	0.001706576015
872	0.00170657526
873	0.001706563172
874	0.001706561057
875	0.001706553956
876	0.001706545193
877	0.001706552143
878	0.001706540358
879	0.00170653099
880	0.00170653099
881	0.00170653099
882	0.001706520414
883	0.001706500168
884	0.001706497449
885	0.001706477203
886	0.001706472217
887	0.001706436106
888	0.001706436106
889	0.001706426588
890	0.001706426588
891	0.001706422508
892	0.001706401356
893	0.001706402716
894	0.001706387909
895	0.001706385945
896	0.001706377635
897	0.00170638111
898	0.00170635754
899	0.00170635754
900	0.001706354065
901	0.001706322185
902	0.001706327322
903	0.001706319768
904	0.001706307983
905	0.001706307983
906	0.001706311307
907	0.001702521993
908	0.001702515496
909	0.001702515496
910	0.001702508848
911	0.001702508848
912	0.00170248966
913	0.001702475457
914	0.001702454758
915	0.001702431641
916	0.001702422878
917	0.001702422425
918	0.001702403237
919	0.001702411093
920	0.001699657343
921	0.001699644501
922	0.001699614887
923	0.001699605218
924	0.001699591771
925	0.001699591771
926	0.001699591771
927	0.001699591166
928	0.001699590864
929	0.001699570165
930	0.001699575604
931	0.001699556718
932	0.001696555485
933	0.00169656591
934	0.001696559262
935	0.001696548988
936	0.001696549743
937	0.001696537656
938	0.001696533879
939	0.001696524662
940	0.001696498524
941	0.001696498524
942	0.001696498524
943	0.001696474803
944	0.001696470572
945	0.001696462414
946	0.001696456068
947	0.001696455464
948	0.001696449118
949	0.001696446096
950	0.001696433858
951	0.001696433858
952	0.001696423433
953	0.001696337161
954	0.001696336708
955	0.001696329153
956	0.001691077599
957	0.001691082433
958	0.001691075181
959	0.001691075181
960	0.001691068533
961	0.001691062943
962	0.001691063245
963	0.001691053727
964	0.00169103197
965	0.001691026682
966	0.001691031365
967	0.001691018674
968	0.001682714515
969	0.00168270817
970	0.001682618121
971	0.001678895134
972	0.001678872169
973	0.001678862952
974	0.001678862952
975	0.001678871413
976	0.001678873529
977	0.001678855851
978	0.001678843613
979	0.001678836965
980	0.001678841196
981	0.001678769882
982	0.00167877381
983	0.00167877381
984	0.00167877381
985	0.001678768975
986	0.001678768975
987	0.001678754773
988	0.001678752506
989	0.00167875447
990	0.00167875447
991	0.001678734527
992	0.001678733167
993	0.001678713525
994	0.00167871413
995	0.00167871413
996	0.00167871413
997	0.001678714734
998	0.001678717907
999	0.001678693733
